pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-79 b,Kepler-79,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,13.4845,0.0002,-0.0002,0.0,0.117,0.002,-0.002,0.0,3.47,0.07,-0.07,0.0,0.31,0.006,-0.006,0.0,10.9,7.4,-6.0,0.0,0.0343,0.023,-0.019,0.0,Mass,0.015,0.012,-0.006,0.0,,,,,,,,,1.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,-0.0731,0.062,-0.0085,0.0,[M/H],4.274,0.012,-0.013,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72,17.075,-17.075,14.036,0.126,-0.126,12.606,0.031,-0.031,13.8825,0.000218,-0.000218,2016-03-09,2014-04,2016-03-10
Kepler-79 c,Kepler-79,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,27.4029,0.0008,-0.0006,0.0,0.187,0.002,-0.003,0.0,3.72,0.08,-0.08,0.0,0.332,0.007,-0.007,0.0,5.9,1.9,-2.3,0.0,0.019,0.006,-0.0072,0.0,Mass,0.03,0.027,-0.021,0.0,,,,,,,,,1.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,-0.0731,0.062,-0.0085,0.0,[M/H],4.274,0.012,-0.013,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72,17.075,-17.075,14.036,0.126,-0.126,12.606,0.031,-0.031,13.8825,0.000218,-0.000218,2016-03-09,2014-04,2016-03-10
Kepler-79 d,Kepler-79,1,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,52.0902,0.0009,-0.001,0.0,0.287,0.004,-0.004,0.0,7.16,0.13,-0.16,0.0,0.639,0.012,-0.014,0.0,6.0,2.1,-1.6,0.0,0.019,0.0066,-0.005,0.0,Mass,0.025,0.059,-0.023,0.0,,,,,,,,,1.0,<a refstr=JONTOF_HUTTER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785...15J/abstract target=ref>Jontof-Hutter et al. 2014</a>,,6174.0,83.0,-117.0,0.0,1.302,0.026,-0.027,0.0,1.165,0.044,-0.045,0.0,-0.0731,0.062,-0.0085,0.0,[M/H],4.274,0.012,-0.013,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72,17.075,-17.075,14.036,0.126,-0.126,12.606,0.031,-0.031,13.8825,0.000218,-0.000218,2016-03-09,2014-04,2016-03-10
Kepler-79 e,Kepler-79,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,81.064,,,0.0,,,,,2.9,0.5,-0.4,0.0,0.25872067,0.04460701,-0.03568561,0.0,3.4,1.0,-0.8,0.0,0.01069754,0.00314634,-0.00251707,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,1.1,0.1,-0.1,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72,17.075,-17.075,14.036,0.126,-0.126,12.606,0.031,-0.031,13.8825,0.000218,-0.000218,2018-06-26,2017-07,2018-06-21
Kepler-8 b,Kepler-8,1,1,1,Transit,2010,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,3.5224991,7e-07,-7e-07,0.0,0.0474,0.0018,-0.0021,0.0,15.871944,0.594077,-0.694958,0.0,1.416,0.053,-0.062,0.0,187.5197,41.3179,-38.1396,0.0,0.59,0.13,-0.12,0.0,Mass,,,,,,,,,1680.0,40.0,-40.0,0.0,0.0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,6213.0,150.0,-150.0,0.0,1.486,0.053,-0.062,0.0,1.213,0.067,-0.062,0.0,-0.055,0.03,-0.03,0.0,[Fe/H],4.174,0.026,-0.026,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h45m09.15s,281.2881335,+42d27m03.95s,42.4510975,1021.87,14.575,-14.575,13.598,0.069,-0.069,12.293,0.016,-0.016,13.5299,0.000264,-0.000264,2015-10-07,2015-05,2015-10-15
Kepler-80 b,Kepler-80,0,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,7.0534,0.0002,-0.0002,0.0,,,,,2.367,0.055,-0.052,0.0,0.21116996,0.00490678,-0.00463914,0.0,3.5,0.63,-0.57,0.0,0.01101223,0.0019822,-0.00179342,0.0,Mass,0.0049,0.0036,-0.0036,0.0,,,,,,,,,1.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,0.04,0.08,-0.08,0.0,[Fe/H],4.639,0.012,-0.012,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,369.451,2.8945,-2.8945,15.23,0.172,-0.172,12.253,0.02,-0.02,14.7555,0.000492,-0.000492,2024-11-20,2021-09,2024-11-20
Kepler-80 c,Kepler-80,0,1,6,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,9.5231,0.0001,-0.0001,0.0,,,,,2.507,0.061,-0.058,0.0,0.22365994,0.00544206,-0.00517442,0.0,3.49,0.63,-0.57,0.0,0.01098077,0.0019822,-0.00179342,0.0,Mass,0.0079,0.004,-0.0037,0.0,,,,,,,,,1.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,0.04,0.08,-0.08,0.0,[Fe/H],4.639,0.012,-0.012,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,369.451,2.8945,-2.8945,15.23,0.172,-0.172,12.253,0.02,-0.02,14.7555,0.000492,-0.000492,2024-11-20,2021-09,2024-11-20
Kepler-80 d,Kepler-80,0,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,3.072,,,0.0,,,,,1.3,0.1,-0.1,0.0,0.11597823,0.0089214,-0.0089214,0.0,3.7,0.8,-0.6,0.0,0.01164144,0.00251707,-0.0018878,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,0.6,0.03,-0.04,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,369.451,2.8945,-2.8945,15.23,0.172,-0.172,12.253,0.02,-0.02,14.7555,0.000492,-0.000492,2018-06-26,2017-07,2018-06-21
Kepler-80 e,Kepler-80,0,1,6,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,4.645,,,0.0,,,,,1.3,0.1,-0.1,0.0,0.11597823,0.0089214,-0.0089214,0.0,2.1,0.7,-0.7,0.0,0.00660731,0.00220244,-0.00220244,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,0.6,0.03,-0.04,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,369.451,2.8945,-2.8945,15.23,0.172,-0.172,12.253,0.02,-0.02,14.7555,0.000492,-0.000492,2018-06-26,2017-07,2018-06-21
Kepler-80 g,Kepler-80,0,1,6,Transit,2017,Kepler,Published Confirmed,0,<a refstr=MACDONALD_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..114M/abstract target=ref>MacDonald et al. 2021</a>,14.651,0.001,-0.001,0.0,,,,,1.05,0.22,-0.24,0.0,0.09367489,0.01962712,-0.0214114,0.0,0.065,0.044,-0.038,0.0,0.00020451,0.00013844,-0.00011956,0.0,Mass,0.1303,0.0034,-0.0037,0.0,,,,,,,,,0.0,<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>,K5,4540.0,100.0,-100.0,0.0,0.678,0.023,-0.023,0.0,0.73,0.03,-0.03,0.0,0.04,0.08,-0.08,0.0,[Fe/H],4.639,0.012,-0.012,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m27.02s,296.1125759,+39d58m43.48s,39.9787451,369.451,2.8945,-2.8945,15.23,0.172,-0.172,12.253,0.02,-0.02,14.7555,0.000492,-0.000492,2024-11-20,2021-09,2024-11-20
Kepler-81 b,Kepler-81,0,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,5.955,,,0.0,,,,,2.8,0.09,-0.09,0.0,0.25,0.008,-0.008,0.0,17.2,6.3,-5.5,0.0,0.054,0.02,-0.017,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.653,,,0.0,0.682,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m32.87s,293.6369437,+42d49m29.38s,42.8248275,348.291,3.1665,-3.1665,15.258,0.092,-0.092,12.392,0.021,-0.021,15.004,0.000484,-0.000484,2014-05-28,2014-05,2014-05-28
Kepler-81 c,Kepler-81,0,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,12.04,,,0.0,,,,,2.7,0.08,-0.08,0.0,0.241,0.007,-0.007,0.0,4.3,2.7,-1.8,0.0,0.014,0.008,-0.006,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.653,,,0.0,0.682,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m32.87s,293.6369437,+42d49m29.38s,42.8248275,348.291,3.1665,-3.1665,15.258,0.092,-0.092,12.392,0.021,-0.021,15.004,0.000484,-0.000484,2014-05-28,2014-05,2014-05-28
Kepler-82 b,Kepler-82,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=FREUDENTHAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A.108F/abstract target=ref>Freudenthal et al. 2019</a>,26.44,0.48,-0.48,0.0,0.1683,0.002,-0.002,0.0,4.07,0.24,-0.1,0.0,0.36310108,0.02141137,-0.0089214,0.0,12.15,0.96,-0.87,0.0,0.03822798,0.00302048,-0.00273731,0.0,Mass,0.0033,0.0019,-0.00017,0.0,,,,,,,,,1.0,<a refstr=FREUDENTHAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A.108F/abstract target=ref>Freudenthal et al. 2019</a>,,,,,,0.898,0.042,-0.018,0.0,0.91,0.03,-0.03,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.61s,292.8733696,+42d57m58.17s,42.9661583,904.326,22.0875,-22.0875,15.131,0.492,-0.492,13.518,0.048,-0.048,15.1377,0.00037,-0.00037,2019-07-19,2019-08,2019-07-25
Kepler-82 c,Kepler-82,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=FREUDENTHAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A.108F/abstract target=ref>Freudenthal et al. 2019</a>,51.54,0.94,-0.94,0.0,0.2626,0.0032,-0.0032,0.0,5.34,0.32,-0.13,0.0,0.47640289,0.02854849,-0.01159782,0.0,13.9,1.3,-1.2,0.0,0.04373407,0.00409024,-0.0037756,0.0,Mass,0.007,0.0016,-0.0018,0.0,,,,,,,,,1.0,<a refstr=FREUDENTHAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A.108F/abstract target=ref>Freudenthal et al. 2019</a>,,,,,,0.898,0.042,-0.018,0.0,0.91,0.03,-0.03,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m29.61s,292.8733696,+42d57m58.17s,42.9661583,904.326,22.0875,-22.0875,15.131,0.492,-0.492,13.518,0.048,-0.048,15.1377,0.00037,-0.00037,2019-07-19,2019-08,2019-07-25
Kepler-83 b,Kepler-83,0,2,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,9.771,,,0.0,,,,,2.71,0.15,-0.15,0.0,0.242,0.013,-0.013,0.0,42.1,24.9,-20.9,0.0,0.132,0.078,-0.066,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.592,,,0.0,0.632,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m55.80s,282.2325197,+43d39m56.04s,43.6655662,400.409,5.153,-5.153,16.145,0.217,-0.217,12.947,0.024,-0.024,15.7832,0.000503,-0.000503,2014-05-28,2014-05,2014-05-28
Kepler-83 c,Kepler-83,0,2,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,20.09,,,0.0,,,,,2.33,0.15,-0.15,0.0,0.208,0.013,-0.013,0.0,11.4,5.4,-4.6,0.0,0.036,0.017,-0.014,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.592,,,0.0,0.632,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m55.80s,282.2325197,+43d39m56.04s,43.6655662,400.409,5.153,-5.153,16.145,0.217,-0.217,12.947,0.024,-0.024,15.7832,0.000503,-0.000503,2014-05-28,2014-05,2014-05-28
Kepler-83 d,Kepler-83,0,2,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,5.17,,,0.0,,,,,2.13,0.15,-0.15,0.0,0.19,0.013,-0.013,0.0,24.6,19.7,-16.3,0.0,0.077,0.062,-0.051,0.0,Mass,,,,,,,,,,,,,0.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.592,,,0.0,0.632,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m55.80s,282.2325197,+43d39m56.04s,43.6655662,400.409,5.153,-5.153,16.145,0.217,-0.217,12.947,0.024,-0.024,15.7832,0.000503,-0.000503,2014-05-28,2014-05,2014-05-28
Kepler-84 b,Kepler-84,0,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,8.726,,,0.0,,,,,1.95,0.78,-0.22,0.0,0.174,0.07,-0.02,0.0,40.0,13.7,-10.3,0.0,0.126,0.043,-0.032,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,1.022,,,0.0,1.0,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,1023.9,,,14.92,0.092,-0.092,13.193,0.026,-0.026,14.7902,0.001577,-0.001577,2014-05-28,2014-05,2014-05-28
Kepler-84 c,Kepler-84,0,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,12.883,,,0.0,,,,,2.06,0.83,-0.23,0.0,0.184,0.074,-0.021,0.0,20.2,13.5,-10.2,0.0,0.064,0.042,-0.032,0.0,Mass,,,,,,,,,,,,,1.0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,1.022,,,0.0,1.0,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m00.48s,298.2520208,+40d29m45.90s,40.4960842,1023.9,,,14.92,0.092,-0.092,13.193,0.026,-0.026,14.7902,0.001577,-0.001577,2014-05-28,2014-05,2014-05-28
Kepler-849 b,Kepler-849,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,394.62508,0.00081,-0.00079,0.0,1.137,0.034,-0.03,0.0,8.08167508,0.30264248,-0.32506044,0.0,0.721,0.027,-0.029,0.0,298.75870258,63.5656814,-63.5656814,0.0,0.94,0.2,-0.2,0.0,Mass,0.078,0.069,-0.053,0.0,2.86,0.21,-0.2,0.0,362.7,6.0,-5.8,0.0,0.0,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,,5950.0,140.0,-130.0,0.0,1.822,0.066,-0.073,0.0,1.259,0.12,-0.098,0.0,0.145,0.059,-0.058,0.0,[Fe/H],4.016,0.06,-0.049,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m24.43s,290.8517961,+48d31m16.77s,48.5213243,822.134,16.333,-15.719,12.878,0.092,-0.092,11.527,0.023,-0.023,12.8358,0.000209,-0.000209,2024-09-13,2024-03,2024-09-13
Kepler-85 b,Kepler-85,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,8.3,,,0.0,,,,,1.778,0.05,-0.05,0.0,0.15862281,0.00446071,-0.00446071,0.0,1.84,0.6,-0.47,0.0,0.00578929,0.00188781,-0.00147879,0.0,Mass,0.02,0.028,-0.016,0.0,,,,,,,,,1.0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,,5505.2,89.4,-89.4,0.0,0.875,0.021,-0.021,0.0,0.928,0.044,-0.044,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m53.63s,290.9734395,+45d17m24.99s,45.2902761,765.025,13.683,-13.219,14.89,0.057,-0.057,13.083,0.023,-0.023,14.766,0.000295,-0.000295,2024-06-10,2023-01,2024-06-10
Kepler-85 c,Kepler-85,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,12.51,,,0.0,,,,,1.978,0.056,-0.057,0.0,0.17646564,0.00499599,-0.00508521,0.0,2.15,0.73,-0.57,0.0,0.00676466,0.00229684,-0.00179342,0.0,Mass,0.027,0.028,-0.014,0.0,,,,,,,,,1.0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,,5505.2,89.4,-89.4,0.0,0.875,0.021,-0.021,0.0,0.928,0.044,-0.044,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m53.63s,290.9734395,+45d17m24.99s,45.2902761,765.025,13.683,-13.219,14.89,0.057,-0.057,13.083,0.023,-0.023,14.766,0.000295,-0.000295,2024-06-10,2023-01,2024-06-10
Kepler-85 e,Kepler-85,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,25.215,,,0.0,,,,,1.2,0.1,-0.1,0.0,0.10705683,0.0089214,-0.0089214,0.0,0.6,0.5,-0.4,0.0,0.0018878,0.00157317,-0.00125853,0.0,Mass,,,,,,,,,,,,,0.0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,0.9,0.1,-0.05,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m53.63s,290.9734395,+45d17m24.99s,45.2902761,765.025,13.683,-13.219,14.89,0.057,-0.057,13.083,0.023,-0.023,14.766,0.000295,-0.000295,2018-06-26,2017-07,2018-06-21
